id,event,date,fighter_name,fighter_weight,fighter_height,fighter_reach,fighter_dob,fighter_kd_differential,fighter_str_differential,fighter_td_differential,fighter_sub_differential,fighter_winrate,fighter_winstreak,fighter_losestreak,fighter_totalfights,fighter_totalwins,fighter_record,fighter_titlefights,fighter_titlewins,fighter_age_deviation,fighter_elo,fighter_opp_avg_elo,fighter_kowin,fighter_koloss,fighter_subwin,fighter_subloss,fighter_udecwin,fighter_udecloss,fighter_sdecwin,fighter_sdecloss,fighter_mdecwin,fighter_mdecloss,opponent_name,opponent_weight,opponent_height,opponent_reach,opponent_dob,opponent_kd_differential,opponent_str_differential,opponent_td_differential,opponent_sub_differential,opponent_winrate,opponent_winstreak,opponent_losestreak,opponent_totalfights,opponent_totalwins,opponent_record,opponent_titlefights,opponent_titlewins,opponent_age_deviation,opponent_elo,opponent_opp_avg_elo,opponent_kowin,opponent_koloss,opponent_subwin,opponent_subloss,opponent_udecwin,opponent_udecloss,opponent_sdecwin,opponent_sdecloss,opponent_mdecwin,opponent_mdecloss,result,method,round,time
,,unknown,Yusaku Kinoshita,,,,"Aug 21, 2000",0.0,-3.0,-1.3333333333333333,0.0,0.3333333333333333,0,4,6,2,,0,0,720,967.4588995591736,1009.2109232126086,3,3,0,0,0,0,0,0,0,0,Billy Goff,,,,"Jun 18, 1998",0.5,22.0,1.0,0.0,1.0,4,0,4,4,,0,0,75,1055.558043606442,961.143057327955,2,2,0,0,0,0,0,0,0,0,unknown,,,
,,unknown,JJ Aldrich,,,,"Sep 29, 1992",0.0,-6.923076923076923,-0.23076923076923078,-0.07692307692307693,0.6153846153846154,2,0,26,16,,0,0,2163,1052.6919960954365,1002.8303281895504,2,2,1,1,8,8,2,2,0,0,Liang Na,,,,"Jul 27, 1996",-0.3333333333333333,-15.0,2.0,0.3333333333333333,0.0,0,6,6,0,,0,0,766,910.6907131212039,998.8810098215293,3,3,0,0,0,0,0,0,0,0,unknown,,,
,,unknown,Liang Na,,,,"Jul 27, 1996",-0.3333333333333333,-15.0,2.0,0.3333333333333333,0.0,0,6,6,0,,0,0,766,910.6907131212039,998.8810098215293,3,3,0,0,0,0,0,0,0,0,JJ Aldrich,,,,"Sep 29, 1992",0.0,-6.923076923076923,-0.23076923076923078,-0.07692307692307693,0.6153846153846154,2,0,26,16,,0,0,2163,1052.6919960954365,1002.8303281895504,2,2,1,1,8,8,2,2,0,0,unknown,,,
,,unknown,SeungWoo Choi,,,,"Nov 03, 1992",0.0,5.222222222222222,-0.7777777777777778,-0.4444444444444444,0.4444444444444444,2,0,18,8,,0,0,2128,987.9989543163533,1013.5211364473614,2,2,2,2,4,4,1,1,0,0,Jarno Errens,,,,"Nov 17, 1994",0.0,-19.0,-2.0,0.5,0.0,0,4,4,0,,0,0,1384,937.7867172941958,1001.8627667358264,0,0,0,0,2,2,0,0,0,0,unknown,,,
,,unknown,Jarno Errens,,,,"Nov 17, 1994",0.0,-19.0,-2.0,0.5,0.0,0,4,4,0,,0,0,1384,937.7867172941958,1001.8627667358264,0,0,0,0,2,2,0,0,0,0,SeungWoo Choi,,,,"Nov 03, 1992",0.0,5.222222222222222,-0.7777777777777778,-0.4444444444444444,0.4444444444444444,2,0,18,8,,0,0,2128,987.9989543163533,1013.5211364473614,2,2,2,2,4,4,1,1,0,0,unknown,,,
,,unknown,Sean O'Malley,,,,"Oct 24, 1994",0.6666666666666666,32.75,-0.75,0.25,0.8333333333333334,10,0,24,20,,2,2,1401,1241.436531709592,1062.863107086323,8,8,0,0,2,2,1,1,0,0,Aljamain Sterling,,,,"Jul 31, 1989",-0.2631578947368421,30.63157894736842,0.5263157894736842,0.631578947368421,0.7894736842105263,0,2,38,30,,10,8,3312,1305.0788818801602,1121.4413780601924,4,4,4,4,6,6,4,4,0,0,unknown,,,
,,unknown,Aljamain Sterling,,,,"Jul 31, 1989",-0.2631578947368421,30.63157894736842,0.5263157894736842,0.631578947368421,0.7894736842105263,0,2,38,30,,10,8,3312,1305.0788818801602,1121.4413780601924,4,4,4,4,6,6,4,4,0,0,Sean O'Malley,,,,"Oct 24, 1994",0.6666666666666666,32.75,-0.75,0.25,0.8333333333333334,10,0,24,20,,2,2,1401,1241.436531709592,1062.863107086323,8,8,0,0,2,2,1,1,0,0,unknown,,,
,,unknown,Zhang Weili,,,,"Aug 13, 1989",0.2,31.1,1.6,0.0,0.8,6,0,20,16,,12,8,3299,1202.8243143036575,1108.483477957209,3,3,2,2,3,3,2,2,0,0,Amanda Lemos,,,,"May 22, 1987",0.4,-10.3,-0.3,0.4,0.7,0,2,20,14,,2,0,4113,1126.9886641885344,1062.95450680945,4,4,3,3,2,2,1,1,0,0,unknown,,,
,,unknown,Amanda Lemos,,,,"May 22, 1987",0.4,-10.3,-0.3,0.4,0.7,0,2,20,14,,2,0,4113,1126.9886641885344,1062.95450680945,4,4,3,3,2,2,1,1,0,0,Zhang Weili,,,,"Aug 13, 1989",0.2,31.1,1.6,0.0,0.8,6,0,20,16,,12,8,3299,1202.8243143036575,1108.483477957209,3,3,2,2,3,3,2,2,0,0,unknown,,,
,,unknown,Ian Garry,,,,"Nov 17, 1997",0.5,34.666666666666664,-0.16666666666666666,0.0,1.0,12,0,12,12,,0,0,281,1182.4896639895715,1043.8355524700664,3,3,0,0,3,3,0,0,0,0,Neil Magny,,,,"Aug 03, 1987",-0.1935483870967742,13.35483870967742,0.4838709677419355,-0.03225806451612903,0.6774193548387096,0,2,62,42,,0,0,4040,1202.6129884795207,1104.1338116923655,7,7,7,7,14,14,3,3,0,0,unknown,,,
,,unknown,Neil Magny,,,,"Aug 03, 1987",-0.1935483870967742,13.35483870967742,0.4838709677419355,-0.03225806451612903,0.6774193548387096,0,2,62,42,,0,0,4040,1202.6129884795207,1104.1338116923655,7,7,7,7,14,14,3,3,0,0,Ian Garry,,,,"Nov 17, 1997",0.5,34.666666666666664,-0.16666666666666666,0.0,1.0,12,0,12,12,,0,0,281,1182.4896639895715,1043.8355524700664,3,3,0,0,3,3,0,0,0,0,unknown,,,
,,unknown,Mario Bautista,,,,"Jul 01, 1993",-0.1111111111111111,8.88888888888889,0.3333333333333333,0.4444444444444444,0.7777777777777778,10,0,18,14,,0,0,1881,1141.102254434391,1010.8255214653816,2,2,4,4,3,3,0,0,0,0,Da'Mon Blackshear,,,,"Aug 12, 1994",0.0,2.2,0.4,0.0,0.4,0,2,10,4,,0,0,1474,1009.0038533678027,1020.2947615669422,1,1,1,1,2,2,0,0,0,0,unknown,,,
,,unknown,Da'Mon Blackshear,,,,"Aug 12, 1994",0.0,2.2,0.4,0.0,0.4,0,2,10,4,,0,0,1474,1009.0038533678027,1020.2947615669422,1,1,1,1,2,2,0,0,0,0,Mario Bautista,,,,"Jul 01, 1993",-0.1111111111111111,8.88888888888889,0.3333333333333333,0.4444444444444444,0.7777777777777778,10,0,18,14,,0,0,1881,1141.102254434391,1010.8255214653816,2,2,4,4,3,3,0,0,0,0,unknown,,,
,,unknown,Marlon Vera,,,,"Dec 02, 1992",0.5454545454545454,-10.090909090909092,-0.5,0.8181818181818182,0.6818181818181818,2,0,44,30,,0,0,2092,1231.4532401923295,1069.42789446796,7,7,4,4,10,10,1,1,0,0,Pedro Munhoz,,,,"Sep 07, 1986",0.35,-7.65,-0.15,0.4,0.5,0,2,40,20,,0,0,4370,1119.124502549854,1109.4171154984924,3,3,3,3,9,9,3,3,0,0,unknown,,,
,,unknown,Pedro Munhoz,,,,"Sep 07, 1986",0.35,-7.65,-0.15,0.4,0.5,0,2,40,20,,0,0,4370,1119.124502549854,1109.4171154984924,3,3,3,3,9,9,3,3,0,0,Marlon Vera,,,,"Dec 02, 1992",0.5454545454545454,-10.090909090909092,-0.5,0.8181818181818182,0.6818181818181818,2,0,44,30,,0,0,2092,1231.4532401923295,1069.42789446796,7,7,4,4,10,10,1,1,0,0,unknown,,,
,,unknown,Brad Tavares,,,,"Dec 21, 1987",-0.13043478260869565,4.608695652173913,-0.17391304347826086,-0.34782608695652173,0.6521739130434783,2,0,46,30,,0,0,3900,1138.6330448838874,1065.7312790526744,6,6,0,0,14,14,3,3,0,0,Chris Weidman,,,,"Jun 17, 1984",-0.05555555555555555,-2.888888888888889,1.9444444444444444,0.5,0.6111111111111112,0,4,36,22,,10,8,5182,1150.3336102075955,1209.6773325075462,10,10,3,3,5,5,0,0,0,0,unknown,,,
,,unknown,Chris Weidman,,,,"Jun 17, 1984",-0.05555555555555555,-2.888888888888889,1.9444444444444444,0.5,0.6111111111111112,0,4,36,22,,10,8,5182,1150.3336102075955,1209.6773325075462,10,10,3,3,5,5,0,0,0,0,Brad Tavares,,,,"Dec 21, 1987",-0.13043478260869565,4.608695652173913,-0.17391304347826086,-0.34782608695652173,0.6521739130434783,2,0,46,30,,0,0,3900,1138.6330448838874,1065.7312790526744,6,6,0,0,14,14,3,3,0,0,unknown,,,
,,unknown,Gregory Rodrigues,,,,"Feb 17, 1992",0.25,2.25,1.125,0.25,0.625,2,0,16,10,,0,0,2381,1067.3300928158387,1024.1682744965522,6,6,0,0,1,1,1,1,0,0,Denis Tiuliulin,,,,"May 17, 1988",0.5,-4.5,-1.0,-0.5,0.25,0,4,8,2,,0,0,3752,953.2876865026738,1038.7987380205614,2,2,2,2,0,0,0,0,0,0,unknown,,,
,,unknown,Denis Tiuliulin,,,,"May 17, 1988",0.5,-4.5,-1.0,-0.5,0.25,0,4,8,2,,0,0,3752,953.2876865026738,1038.7987380205614,2,2,2,2,0,0,0,0,0,0,Gregory Rodrigues,,,,"Feb 17, 1992",0.25,2.25,1.125,0.25,0.625,2,0,16,10,,0,0,2381,1067.3300928158387,1024.1682744965522,6,6,0,0,1,1,1,1,0,0,unknown,,,
,,unknown,Kurt Holobaugh,,,,"Sep 08, 1986",0.14285714285714285,4.428571428571429,-1.2857142857142858,-0.42857142857142855,0.14285714285714285,2,0,14,2,,0,0,4369,930.2035424535287,1043.7373676281456,1,1,2,2,3,3,0,0,0,0,Austin Hubbard,,,,"Dec 22, 1991",0.0,5.625,-0.5,-0.5,0.375,0,4,16,6,,0,0,2438,956.0160903826177,1025.294838993165,1,1,2,2,5,5,0,0,0,0,unknown,,,
,,unknown,Austin Hubbard,,,,"Dec 22, 1991",0.0,5.625,-0.5,-0.5,0.375,0,4,16,6,,0,0,2438,956.0160903826177,1025.294838993165,1,1,2,2,5,5,0,0,0,0,Kurt Holobaugh,,,,"Sep 08, 1986",0.14285714285714285,4.428571428571429,-1.2857142857142858,-0.42857142857142855,0.14285714285714285,2,0,14,2,,0,0,4369,930.2035424535287,1043.7373676281456,1,1,2,2,3,3,0,0,0,0,unknown,,,
,,unknown,Brad Katona,,,,"Dec 19, 1991",0.0,3.4,-0.8,-0.2,0.6,2,0,10,6,,2,2,2441,1018.000039636202,988.7747625004265,0,0,0,0,5,5,0,0,0,0,Cody Gibson,,,,"Sep 11, 1987",0.2,0.2,0.0,-0.6,0.2,0,6,10,2,,0,0,4001,920.028165529628,1018.7892932367602,1,1,1,1,3,3,0,0,0,0,unknown,,,
,,unknown,Cody Gibson,,,,"Sep 11, 1987",0.2,0.2,0.0,-0.6,0.2,0,6,10,2,,0,0,4001,920.028165529628,1018.7892932367602,1,1,1,1,3,3,0,0,0,0,Brad Katona,,,,"Dec 19, 1991",0.0,3.4,-0.8,-0.2,0.6,2,0,10,6,,2,2,2441,1018.000039636202,988.7747625004265,0,0,0,0,5,5,0,0,0,0,unknown,,,
,,unknown,Andre Petroski,,,,"Jun 12, 1991",0.2,8.2,3.2,1.8,1.0,10,0,10,10,,0,0,2631,1136.3416755406843,996.8666242874797,1,1,2,2,1,1,1,1,0,0,Gerald Meerschaert,,,,"Dec 18, 1987",-0.05263157894736842,-1.631578947368421,0.10526315789473684,0.47368421052631576,0.5263157894736842,0,4,38,20,,0,0,3903,1027.1023629461904,1042.2296015102202,5,5,10,10,1,1,3,3,0,0,unknown,,,
,,unknown,Gerald Meerschaert,,,,"Dec 18, 1987",-0.05263157894736842,-1.631578947368421,0.10526315789473684,0.47368421052631576,0.5263157894736842,0,4,38,20,,0,0,3903,1027.1023629461904,1042.2296015102202,5,5,10,10,1,1,3,3,0,0,Andre Petroski,,,,"Jun 12, 1991",0.2,8.2,3.2,1.8,1.0,10,0,10,10,,0,0,2631,1136.3416755406843,996.8666242874797,1,1,2,2,1,1,1,1,0,0,unknown,,,
,,unknown,Natalia Silva,,,,"Feb 03, 1997",0.5,33.0,0.25,-0.5,1.0,8,0,8,8,,0,0,568,1113.256564910927,1000.0978667097518,2,2,0,0,2,2,0,0,0,0,Andrea Lee,,,,"Feb 11, 1989",0.09090909090909091,17.09090909090909,-0.2727272727272727,0.18181818181818182,0.45454545454545453,0,6,22,10,,0,0,3482,977.3776517179318,1039.15816494936,1,1,1,1,6,6,3,3,0,0,unknown,,,
,,unknown,Andrea Lee,,,,"Feb 11, 1989",0.09090909090909091,17.09090909090909,-0.2727272727272727,0.18181818181818182,0.45454545454545453,0,6,22,10,,0,0,3482,977.3776517179318,1039.15816494936,1,1,1,1,6,6,3,3,0,0,Natalia Silva,,,,"Feb 03, 1997",0.5,33.0,0.25,-0.5,1.0,8,0,8,8,,0,0,568,1113.256564910927,1000.0978667097518,2,2,0,0,2,2,0,0,0,0,unknown,,,
,,unknown,Karine Silva,,,,"Dec 02, 1993",0.25,0.0,0.25,1.25,1.0,8,0,8,8,,0,0,1727,1110.68654560331,988.9758866749738,0,0,4,4,0,0,0,0,0,0,Maryna Moroz,,,,"Sep 08, 1991",-0.18181818181818182,-3.3636363636363638,-0.45454545454545453,0.2727272727272727,0.5454545454545454,0,4,22,12,,0,0,2543,1016.4212139431542,1015.8106552671296,0,0,3,3,7,7,1,1,0,0,unknown,,,
,,unknown,Maryna Moroz,,,,"Sep 08, 1991",-0.18181818181818182,-3.3636363636363638,-0.45454545454545453,0.2727272727272727,0.5454545454545454,0,4,22,12,,0,0,2543,1016.4212139431542,1015.8106552671296,0,0,3,3,7,7,1,1,0,0,Karine Silva,,,,"Dec 02, 1993",0.25,0.0,0.25,1.25,1.0,8,0,8,8,,0,0,1727,1110.68654560331,988.9758866749738,0,0,4,4,0,0,0,0,0,0,unknown,,,
,,unknown,Vicente Luque,,,,"Nov 27, 1991",0.3,0.15,-0.4,0.3,0.75,2,0,40,30,,0,0,2456,1241.620467874735,1088.164884118985,9,9,5,5,5,5,1,1,0,0,Rafael Dos Anjos,,,,"Oct 26, 1984",0.11764705882352941,4.852941176470588,0.14705882352941177,0.5294117647058824,0.6176470588235294,0,2,68,42,,8,4,5044,1199.0221518893284,1150.0754936564317,7,7,6,6,19,19,2,2,0,0,unknown,,,
,,unknown,Rafael Dos Anjos,,,,"Oct 26, 1984",0.11764705882352941,4.852941176470588,0.14705882352941177,0.5294117647058824,0.6176470588235294,0,2,68,42,,8,4,5044,1199.0221518893284,1150.0754936564317,7,7,6,6,19,19,2,2,0,0,Vicente Luque,,,,"Nov 27, 1991",0.3,0.15,-0.4,0.3,0.75,2,0,40,30,,0,0,2456,1241.620467874735,1088.164884118985,9,9,5,5,5,5,1,1,0,0,unknown,,,
,,unknown,Cub Swanson,,,,"Nov 02, 1983",0.12903225806451613,9.96774193548387,-0.6774193548387096,-0.12903225806451613,0.6129032258064516,2,0,62,38,,0,0,5403,1137.3021033542655,1079.731752319168,9,9,8,8,12,12,2,2,0,0,Hakeem Dawodu,,,,"Jul 02, 1991",0.0,28.0,-1.7,-0.3,0.6,0,4,20,12,,0,0,2604,1052.1031457760307,1040.8651399700766,1,1,1,1,5,5,3,3,0,0,unknown,,,
,,unknown,Hakeem Dawodu,,,,"Jul 02, 1991",0.0,28.0,-1.7,-0.3,0.6,0,4,20,12,,0,0,2604,1052.1031457760307,1040.8651399700766,1,1,1,1,5,5,3,3,0,0,Cub Swanson,,,,"Nov 02, 1983",0.12903225806451613,9.96774193548387,-0.6774193548387096,-0.12903225806451613,0.6129032258064516,2,0,62,38,,0,0,5403,1137.3021033542655,1079.731752319168,9,9,8,8,12,12,2,2,0,0,unknown,,,
,,unknown,Khalil Rountree Jr.,,,,"Feb 26, 1990",0.7857142857142857,-3.2857142857142856,-1.0,0.0,0.5714285714285714,8,0,28,16,,2,0,3095,1102.9523469866858,1008.9066005949015,8,8,1,1,3,3,1,1,0,0,Chris Daukaus,,,,"Sep 25, 1989",0.25,4.5,0.0,0.0,0.5,0,8,16,8,,0,0,3249,1028.1842565692689,1110.3727144035008,8,8,0,0,0,0,0,0,0,0,unknown,,,
,,unknown,Chris Daukaus,,,,"Sep 25, 1989",0.25,4.5,0.0,0.0,0.5,0,8,16,8,,0,0,3249,1028.1842565692689,1110.3727144035008,8,8,0,0,0,0,0,0,0,0,Khalil Rountree Jr.,,,,"Feb 26, 1990",0.7857142857142857,-3.2857142857142856,-1.0,0.0,0.5714285714285714,8,0,28,16,,2,0,3095,1102.9523469866858,1008.9066005949015,8,8,1,1,3,3,1,1,0,0,unknown,,,
,,unknown,Iasmin Lucindo,,,,"Jan 08, 2002",0.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,4,0,6,4,,0,0,1239,1030.894929410678,983.3629599768801,0,0,1,1,2,2,0,0,0,0,Polyana Viana,,,,"Jun 14, 1992",0.0,4.0,-0.5555555555555556,0.7777777777777778,0.4444444444444444,0,2,18,8,,0,0,2256,973.2677585425149,994.0857589571676,1,1,5,5,2,2,1,1,0,0,unknown,,,
,,unknown,Polyana Viana,,,,"Jun 14, 1992",0.0,4.0,-0.5555555555555556,0.7777777777777778,0.4444444444444444,0,2,18,8,,0,0,2256,973.2677585425149,994.0857589571676,1,1,5,5,2,2,1,1,0,0,Iasmin Lucindo,,,,"Jan 08, 2002",0.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,4,0,6,4,,0,0,1239,1030.894929410678,983.3629599768801,0,0,1,1,2,2,0,0,0,0,unknown,,,
,,unknown,AJ Dobson,,,,"Jan 18, 1992",0.25,-10.75,0.0,0.25,0.5,2,0,8,4,,0,0,2404,1002.1865939799669,1005.5058633859811,0,0,1,1,3,3,0,0,0,0,Tafon Nchukwi,,,,"Oct 14, 1994",0.0,16.428571428571427,-0.2857142857142857,-0.2857142857142857,0.42857142857142855,0,6,14,6,,0,0,1404,954.5396861441501,1003.3427900129778,3,3,0,0,3,3,0,0,1,1,unknown,,,
,,unknown,Tafon Nchukwi,,,,"Oct 14, 1994",0.0,16.428571428571427,-0.2857142857142857,-0.2857142857142857,0.42857142857142855,0,6,14,6,,0,0,1404,954.5396861441501,1003.3427900129778,3,3,0,0,3,3,0,0,1,1,AJ Dobson,,,,"Jan 18, 1992",0.25,-10.75,0.0,0.25,0.5,2,0,8,4,,0,0,2404,1002.1865939799669,1005.5058633859811,0,0,1,1,3,3,0,0,0,0,unknown,,,
,,unknown,Josh Fremd,,,,"Jan 15, 1994",0.0,6.75,-2.5,0.25,0.5,4,0,8,4,,0,0,1676,1001.6102909675243,975.4086493605976,0,0,2,2,2,2,0,0,0,0,Jamie Pickett,,,,"Aug 29, 1988",-0.2727272727272727,-10.272727272727273,0.0,-0.5454545454545454,0.2727272727272727,0,8,22,6,,0,0,3641,891.7377333209911,1012.7659401454538,3,3,3,3,5,5,0,0,0,0,unknown,,,
,,unknown,Jamie Pickett,,,,"Aug 29, 1988",-0.2727272727272727,-10.272727272727273,0.0,-0.5454545454545454,0.2727272727272727,0,8,22,6,,0,0,3641,891.7377333209911,1012.7659401454538,3,3,3,3,5,5,0,0,0,0,Josh Fremd,,,,"Jan 15, 1994",0.0,6.75,-2.5,0.25,0.5,4,0,8,4,,0,0,1676,1001.6102909675243,975.4086493605976,0,0,2,2,2,2,0,0,0,0,unknown,,,
,,unknown,Marcus McGhee,,,,"May 07, 1990",1.0,7.5,0.0,0.5,1.0,4,0,4,4,,0,0,3025,1048.037834003735,918.2880638155339,1,1,1,1,0,0,0,0,0,0,JP Buys,,,,"Apr 30, 1996",-1.5,-7.333333333333333,-0.3333333333333333,0.8333333333333334,0.16666666666666666,0,8,12,2,,0,0,840,894.8178673064905,1012.8916771982705,4,4,1,1,1,1,0,0,0,0,unknown,,,
,,unknown,JP Buys,,,,"Apr 30, 1996",-1.5,-7.333333333333333,-0.3333333333333333,0.8333333333333334,0.16666666666666666,0,8,12,2,,0,0,840,894.8178673064905,1012.8916771982705,4,4,1,1,1,1,0,0,0,0,Marcus McGhee,,,,"May 07, 1990",1.0,7.5,0.0,0.5,1.0,4,0,4,4,,0,0,3025,1048.037834003735,918.2880638155339,1,1,1,1,0,0,0,0,0,0,unknown,,,
,,unknown,Terrance McKinney,,,,"Sep 15, 1994",-0.125,5.625,0.75,0.125,0.5,2,0,16,8,,0,0,1433,1006.9833527630229,1016.2167733594741,5,5,3,3,0,0,0,0,0,0,Mike Breeden,,,,"Apr 21, 1989",-0.25,-14.75,-2.0,0.0,0.0,0,8,8,0,,0,0,3406,895.5742517078846,1031.1114177553193,2,2,0,0,2,2,0,0,0,0,unknown,,,
,,unknown,Mike Breeden,,,,"Apr 21, 1989",-0.25,-14.75,-2.0,0.0,0.0,0,8,8,0,,0,0,3406,895.5742517078846,1031.1114177553193,2,2,0,0,2,2,0,0,0,0,Terrance McKinney,,,,"Sep 15, 1994",-0.125,5.625,0.75,0.125,0.5,2,0,16,8,,0,0,1433,1006.9833527630229,1016.2167733594741,5,5,3,3,0,0,0,0,0,0,unknown,,,
,,unknown,Isaac Dulgarian,,,,"Jul 04, 1996",0.0,33.0,1.0,0.0,1.0,2,0,2,2,,0,0,775,1032.4013069329194,996.6581054072808,1,1,0,0,0,0,0,0,0,0,Francis Marshall,,,,"Mar 03, 1999",0.25,-4.25,2.0,0.25,0.5,0,4,8,4,,0,0,197,988.9484299716459,996.472532714632,2,2,0,0,1,1,1,1,0,0,unknown,,,
,,unknown,Francis Marshall,,,,"Mar 03, 1999",0.25,-4.25,2.0,0.25,0.5,0,4,8,4,,0,0,197,988.9484299716459,996.472532714632,2,2,0,0,1,1,1,1,0,0,Isaac Dulgarian,,,,"Jul 04, 1996",0.0,33.0,1.0,0.0,1.0,2,0,2,2,,0,0,775,1032.4013069329194,996.6581054072808,1,1,0,0,0,0,0,0,0,0,unknown,,,
,,unknown,Martin Buday,,,,"Nov 11, 1991",0.4,2.2,0.2,0.2,1.0,10,0,10,10,,0,0,2472,1128.5068171860728,979.6667200614859,1,1,1,1,2,2,1,1,0,0,Josh Parisian,,,,"Jun 28, 1989",0.125,-2.5,-1.125,-0.25,0.5,0,4,16,8,,0,0,3338,983.2232926757622,1001.4188137209487,4,4,1,1,2,2,1,1,0,0,unknown,,,
,,unknown,Josh Parisian,,,,"Jun 28, 1989",0.125,-2.5,-1.125,-0.25,0.5,0,4,16,8,,0,0,3338,983.2232926757622,1001.4188137209487,4,4,1,1,2,2,1,1,0,0,Martin Buday,,,,"Nov 11, 1991",0.4,2.2,0.2,0.2,1.0,10,0,10,10,,0,0,2472,1128.5068171860728,979.6667200614859,1,1,1,1,2,2,1,1,0,0,unknown,,,
,,unknown,Jaqueline Amorim,,,,"Jun 24, 1995",0.0,23.0,0.5,3.5,0.5,2,0,4,2,,0,0,1151,1000.7564852729589,987.4369247530756,1,1,0,0,1,1,0,0,0,0,Montserrat Conejo Ruiz,,,,"Feb 03, 1993",-0.3333333333333333,-33.333333333333336,1.3333333333333333,-0.6666666666666666,0.3333333333333333,0,4,6,2,,0,0,2022,971.9817089423923,1029.825162447867,2,2,0,0,1,1,0,0,0,0,unknown,,,
,,unknown,Montserrat Conejo Ruiz,,,,"Feb 03, 1993",-0.3333333333333333,-33.333333333333336,1.3333333333333333,-0.6666666666666666,0.3333333333333333,0,4,6,2,,0,0,2022,971.9817089423923,1029.825162447867,2,2,0,0,1,1,0,0,0,0,Jaqueline Amorim,,,,"Jun 24, 1995",0.0,23.0,0.5,3.5,0.5,2,0,4,2,,0,0,1151,1000.7564852729589,987.4369247530756,1,1,0,0,1,1,0,0,0,0,unknown,,,
,,unknown,Da'Mon Blackshear,,,,"Aug 12, 1994",0.0,2.2,0.4,0.0,0.4,0,2,10,4,,0,0,1474,1009.0038533678027,1020.2947615669422,1,1,1,1,2,2,0,0,0,0,Jose Johnson,,,,"May 20, 1995",0.0,5.0,-6.333333333333333,-1.0,0.3333333333333333,0,2,6,2,,0,0,1186,972.0519383052152,1007.6380241298697,0,0,1,1,2,2,0,0,0,0,unknown,,,
,,unknown,Jose Johnson,,,,"May 20, 1995",0.0,5.0,-6.333333333333333,-1.0,0.3333333333333333,0,2,6,2,,0,0,1186,972.0519383052152,1007.6380241298697,0,0,1,1,2,2,0,0,0,0,Da'Mon Blackshear,,,,"Aug 12, 1994",0.0,2.2,0.4,0.0,0.4,0,2,10,4,,0,0,1474,1009.0038533678027,1020.2947615669422,1,1,1,1,2,2,0,0,0,0,unknown,,,
,,unknown,Luana Santos,,,,"Apr 16, 2000",0.0,39.0,0.0,0.0,1.0,2,0,2,2,,0,0,607,1029.7669060189226,968.5815521250568,1,1,0,0,0,0,0,0,0,0,Juliana Miller,,,,"May 07, 1996",0.0,-15.666666666666666,0.0,1.3333333333333333,0.3333333333333333,0,4,6,2,,0,0,833,961.4969851589974,986.2483122544991,2,2,0,0,1,1,0,0,0,0,unknown,,,
,,unknown,Juliana Miller,,,,"May 07, 1996",0.0,-15.666666666666666,0.0,1.3333333333333333,0.3333333333333333,0,4,6,2,,0,0,833,961.4969851589974,986.2483122544991,2,2,0,0,1,1,0,0,0,0,Luana Santos,,,,"Apr 16, 2000",0.0,39.0,0.0,0.0,1.0,2,0,2,2,,0,0,607,1029.7669060189226,968.5815521250568,1,1,0,0,0,0,0,0,0,0,unknown,,,
